,year_built,sqft,baths,stories,beds,garage,type,is_foreclosure,city,tags,price
23,1984.0,1539.0,2.0,1.0,3.0,,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'single_story', 'ensuite']",162000
24,1950.0,1178.0,2.0,1.0,3.0,,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'front_porch', 'shopping']",111200
25,1948.0,1290.0,1.0,1.0,3.0,1.0,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'rental_property']",63000
26,1964.0,2349.0,2.0,1.0,4.0,,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'single_story', 'rental_property']",106000
27,1989.0,3137.0,3.0,1.0,4.0,,single_family,,Montgomery,"['carport', 'central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'golf_course_lot_or_frontage', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'big_lot']",310000
28,2001.0,1742.0,2.0,1.0,3.0,2.0,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'community_security_features', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'open_floor_plan', 'floor_plan']",245000
29,1950.0,1471.0,1.0,1.0,3.0,,single_family,,Montgomery,"['carport', 'community_outdoor_space', 'basement', 'single_story']",100000
30,1971.0,1200.0,2.0,1.0,3.0,,single_family,,Montgomery,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story', 'master_bedroom', 'open_floor_plan', 'floor_plan']",95900
31,1940.0,4483.0,4.0,2.0,4.0,2.0,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'tennis_court', 'new_roof', 'tennis']",375000
32,2004.0,2488.0,2.0,1.0,3.0,2.0,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_park', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'lake_view', 'laundry_room', 'recreation_facilities', 'water_view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'modern_kitchen', 'large_kitchen', 'pond', 'clubhouse', 'trails', 'hoa', 'maintenance']",320000
33,1971.0,1747.0,2.0,1.0,3.0,,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'single_story']",120000
34,1994.0,2069.0,2.0,1.0,4.0,2.0,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'swimming_pool', 'fenced_yard', 'floor_plan', 'new_roof', 'shopping']",283000
35,1994.0,2124.0,2.0,1.0,4.0,,single_family,,Montgomery,"['carport', 'central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'swimming_pool', 'floor_plan', 'big_lot', 'park', 'groundscare', 'maintenance', 'shopping']",284500
36,1989.0,1475.0,2.0,1.0,2.0,,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'jack_and_jill_bathroom', 'master_bedroom', 'two_master_suites', 'master_suite']",160000
37,2022.0,3050.0,4.0,2.0,4.0,2.0,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_bathroom', 'master_bedroom']",439900
38,1968.0,2556.0,2.0,1.0,3.0,,single_family,,Montgomery,"['central_air', 'central_heat', 'community_outdoor_space', 'recreation_facilities', 'swimming_pool', 'single_story', 'investment_opportunity']",68250
39,1987.0,3288.0,4.0,2.0,4.0,2.0,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'swimming_pool', 'granite_kitchen', 'updated_kitchen', 'private_backyard', 'vaulted_ceiling']",385000
40,1978.0,1500.0,2.0,1.0,4.0,,single_family,,Montgomery,"['city_view', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'big_yard']",139900
41,1975.0,2240.0,2.0,1.0,3.0,,single_family,,Montgomery,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'fireplace', 'single_story', 'big_yard']",115000
0,1933.0,1963.0,2.0,2.0,3.0,1.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'den_or_office', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard']",259900
1,1996.0,4006.0,4.0,2.0,6.0,3.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'washer_dryer', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard', 'new_roof']",644000
2,1988.0,2774.0,4.0,2.0,6.0,2.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dining_room', 'dishwasher', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan']",355000
3,2015.0,2683.0,3.0,1.0,4.0,3.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard']",360000
4,1955.0,785.0,1.0,1.0,2.0,,single_family,,Lincoln,"['forced_air', 'basement', 'single_story', 'rental_property', 'fixer_upper']",134000
5,1979.0,1850.0,2.0,1.0,2.0,2.0,townhomes,,Lincoln,"['community_outdoor_space', 'den_or_office', 'dining_room', 'dishwasher', 'fireplace', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'ensuite']",190000
6,1989.0,2636.0,2.0,2.0,2.0,2.0,townhomes,,Lincoln,"['central_air', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'high_ceiling', 'vaulted_ceiling', 'golf_course', 'views']",640000
7,1994.0,1028.0,2.0,2.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard']",215000
8,1998.0,3376.0,4.0,2.0,3.0,3.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'big_bathroom', 'open_floor_plan', 'floor_plan', 'corner_lot']",415000
9,1925.0,3261.0,3.0,2.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'wine_cellar', 'ensuite']",707000
10,1999.0,1740.0,2.0,1.0,2.0,1.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'den_or_office', 'dining_room', 'family_room', 'forced_air', 'recreation_facilities', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'vaulted_ceiling', 'farm', 'ranch', 'new_roof']",215000
11,1979.0,1320.0,2.0,2.0,2.0,1.0,townhomes,,Lincoln,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen', 'guest_parking', 'big_lot', 'new_roof', 'groundscare']",225000
12,1960.0,1634.0,2.0,1.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'forced_air', 'hardwood_floors', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'farm', 'ranch']",262500
13,1995.0,1900.0,3.0,1.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'city_view', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'private_backyard', 'cathedral_ceiling', 'master_bedroom', 'ensuite', 'farm', 'ranch']",260000
14,1956.0,1076.0,1.0,1.0,3.0,1.0,single_family,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'forced_air', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'updated_kitchen']",187000
15,1976.0,720.0,1.0,1.0,2.0,1.0,townhomes,,Lincoln,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'senior_community', 'single_story', 'garage_1_or_more']",135000
16,2002.0,2350.0,3.0,1.0,4.0,2.0,single_family,,Lincoln,"['central_air', 'city_view', 'den_or_office', 'dishwasher', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'shopping']",320000
17,1969.0,2740.0,3.0,2.0,4.0,2.0,single_family,,Lincoln,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard', 'ensuite', 'trails', 'shopping']",328350
18,1926.0,950.0,2.0,1.0,2.0,1.0,single_family,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'forced_air', 'hardwood_floors', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'front_porch', 'library', 'farm', 'ranch']",203000
19,1981.0,2818.0,4.0,2.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'corner_lot', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'new_roof', 'clubhouse', 'views']",520000
20,2017.0,3908.0,5.0,2.0,5.0,3.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling']",737000
21,1974.0,1956.0,2.0,1.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'farm', 'ranch', 'new_roof', 'shopping']",300000
22,1900.0,864.0,1.0,,2.0,1.0,single_family,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'forced_air', 'hardwood_floors', 'view', 'basement', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'ensuite', 'new_roof']",160000
23,1991.0,1572.0,3.0,2.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'city_view', 'cul_de_sac', 'dishwasher', 'forced_air', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",277000
24,1950.0,850.0,1.0,1.0,2.0,1.0,single_family,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'forced_air', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more']",155350
25,1976.0,1796.0,3.0,2.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'rental_property', 'shopping']",269000
26,1978.0,1463.0,3.0,2.0,2.0,2.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'new_roof']",206000
27,1935.0,1252.0,1.0,2.0,3.0,1.0,single_family,,Lincoln,"['central_air', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more']",262500
28,1976.0,2118.0,2.0,1.0,5.0,2.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'forced_air', 'recreation_facilities', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard', 'big_bathroom', 'farm', 'ranch']",324900
29,2002.0,2137.0,3.0,1.0,4.0,2.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",270000
30,1975.0,1524.0,2.0,2.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'forced_air', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'fenced_yard', 'jack_and_jill_bathroom']",245000
31,2003.0,2424.0,3.0,1.0,3.0,2.0,townhomes,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",349000
32,2010.0,2230.0,3.0,,2.0,2.0,condos,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'ensuite']",822500
33,1980.0,1028.0,2.0,2.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'forced_air', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'golf_course']",210000
34,1925.0,2018.0,2.0,2.0,3.0,,single_family,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'corner_lot', 'open_house', 'new_roof']",225000
35,2021.0,2511.0,3.0,1.0,3.0,2.0,townhomes,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'vaulted_ceiling']",425000
36,1974.0,2086.0,2.0,1.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'forced_air', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'farm', 'ranch', 'trails', 'shopping']",260000
37,2015.0,2304.0,3.0,1.0,3.0,2.0,townhomes,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'views']",364500
38,2015.0,2898.0,3.0,1.0,3.0,3.0,single_family,,Lincoln,"['central_air', 'city_view', 'community_outdoor_space', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'open_kitchen', 'efficient', 'farm', 'ranch']",609000
39,1992.0,1861.0,2.0,1.0,3.0,2.0,single_family,,Lincoln,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'rental_property', 'new_roof']",295000
40,1995.0,1109.0,2.0,1.0,2.0,2.0,townhomes,,Lincoln,"['central_air', 'community_outdoor_space', 'forced_air', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",170000
41,,,0.0,,,,land,,Lincoln,"['city_view', 'view']",74000
0,1954.0,1224.0,1.0,2.0,3.0,,single_family,,Madison,"['central_air', 'community_outdoor_space', 'corner_lot', 'disability_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'shopping']",276000
1,1968.0,2682.0,3.0,1.0,3.0,2.0,single_family,,Madison,"['community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'farm', 'ranch', 'new_roof', 'park']",395000
2,1995.0,3521.0,3.0,1.0,3.0,4.0,single_family,,Madison,"['central_air', 'community_outdoor_space', 'corner_lot', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'game_room', 'washer_dryer', 'swimming_pool', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'rental_property', 'farm', 'ranch']",651000
3,2002.0,2403.0,3.0,1.0,4.0,2.0,single_family,,Madison,"['central_air', 'community_outdoor_space', 'corner_lot', 'dining_room', 'disability_features', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'big_yard', 'fenced_yard', 'farm', 'ranch', 'park']",435000
